doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,char_id,role_name,alias_names,role_type_raw,role_type_inferred,gender_inferred,age_inferred,status_identity,personality_tags,behavior_tags,speech_style,narrative_function,line_count,scene_coverage,scene_count_present,centrality_hint,evidence,source_line,raw,confidence,llm_error,role_note
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,pdf_01000000__01003003___c9d807e88a__char__7822eb6f95,秋母,,老旦,老旦,女,老年,秋胡之母，秋家家长,慈祥；急躁；护短,倚门盼媳；追问缘由；训斥儿子,直白口语化；唱词简短有力；多用感叹与反问,配角,36,2,1,0.8252,"秋母（西皮流水板）乌鸦不住叫呱呱。叫得老身心内麻。眼看红日落西下,不见媳妇转回家。秋母（白）媳妇为何这等模样？秋母（白）你就该问他要书才是。秋母（白）好狂徒呀！秋母（西皮快板）客官免礼请坐下,休要错认年迈妈。我的儿本是书生样,为何项上长了须发？",9,秋母：老旦,0.9,,
pdf_01000000__01003005___ee5df368d2,拾黄金,01000000,1000000,《戏考》,《戏考》（1000000）,01003005,拾黄金,pdf_01000000__01003005___ee5df368d2__char__fe9fb36da2,范陶,,丑,丑,男,中年,乞丐/流浪汉,贪财；滑稽；市侩,拾金；自嘲；夸张表演,诙谐；口语化；带方言或俚语,主角,0,,0,0.0,剧名《拾黄金》又名《财迷传》《化子拾金》，角色类型为丑，暗示其身份为底层滑稽人物，核心情节围绕拾金展开。,7,范陶：丑,0.85,,
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,pdf_01000000__01003006___ee399229b8__char__bd6992b50f,杨延昭,,老生,老生,男,中年,三关元帅，杨继业之子,刚正不阿；军法严明；忠孝两全,升帐审子；怒斩宗保；拒情执法,威严；果断；略带悲愤,主角,0,,0,0.0,《辕门斩子》（一名：《白虎堂》）,5,杨延昭：老生,0.95,,
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,pdf_01000000__01003006___ee399229b8__char__7218e4bc89,焦赞,,净,净,男,中年,杨延昭部将，副将,粗犷；忠诚；急躁,随军听令；求情保人,直率；嗓门大,配角,0,,0,0.0,《辕门斩子》（一名：《白虎堂》）,7,焦赞：净,0.9,,
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,pdf_01000000__01003006___ee399229b8__char__960e90b403,孟良,,净,净,男,中年,杨延昭部将，副将,豪爽；忠诚；勇猛,随军听令；求情保人,直率；嗓门大,配角,0,,0,0.0,《辕门斩子》（一名：《白虎堂》）,9,孟良：净,0.9,,
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,pdf_01000000__01003006___ee399229b8__char__43fd9eebed,佘太君,,老旦,老旦,女,老年,杨继业之妻，杨延昭之母,慈祥；深明大义；威严,为孙求情；训子明理,沉稳；恳切；略带责备,配角,0,,0,0.0,《辕门斩子》（一名：《白虎堂》）,11,佘太君：老旦,0.95,,
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,pdf_01000000__01003006___ee399229b8__char__ea6a009f95,赵德芳,,老生,老生,男,中年,八贤王，宋室宗亲,贤明；仁厚；有威望,出面讲情；调解矛盾,温和；有理有节,配角,0,,0,0.0,《辕门斩子》（一名：《白虎堂》）,13,赵德芳：老生,0.9,,
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,pdf_01000000__01003006___ee399229b8__char__ea565f4385,杨宗保,,小生,小生,男,青年,杨延昭之子，小将,年轻气盛；英勇；重情,私自招亲；被绑辕门,急切；辩解,主角,0,,0,0.0,《辕门斩子》（一名：《白虎堂》）,15,杨宗保：小生,0.95,,
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,pdf_01000000__01003006___ee399229b8__char__60a8595f18,穆桂英,,武旦,武旦,女,青年,穆柯寨寨主之女，杨宗保之妻,英武；聪慧；敢作敢当,献降龙木；闯帐救夫,爽利；自信；略带娇嗔,主角,0,,0,0.0,《辕门斩子》（一名：《白虎堂》）,17,穆桂英：武旦,0.95,,
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,pdf_01000000__01003006___ee399229b8__char__38035c98b6,穆瓜,,旦,旦,女,青年,穆桂英的丫鬟或随从,机灵；忠心,随侍穆桂英,活泼；简短,功能性角色,0,,0,0.0,《辕门斩子》（一名：《白虎堂》）,19,穆瓜：旦,0.8,,
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,pdf_01000000__01003008___7111d9396e__char__f1b3d35973,李后,,老旦,老旦,女,老年,前朝正宫国母，现为破瓦寒窑瞎婆,刚烈；自尊；机智；悲苦,不轻易下跪；试探对方身份；直呼包拯姓名,悲愤中带威严；口语化；反问句式多,主角,24,4,1,0.7,李后（白）当跪者则跪，不当跪者，我是不跪！；李后（白）我叫他“老包”，还是奉承他了！；李后（白）真包脑后，有一异相。老身一摸，便知分晓。,5,李后：老旦,0.95,,
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,pdf_01000000__01003008___7111d9396e__char__6e8fb3e655,包拯,,净,净,男,中年,宋朝大臣，奉旨陈州放粮,刚正；机敏；威严；体察民情,驻轿查风异；主动设锣伸冤；亲自审问,正式官腔；命令式；推理式问话,主角,33,1；4,2,1.0,包拯（白）怪道吓，怪道！霎时一阵狂风到，刮去轿顶为那条？；包拯（白）这有铜锣一面，命你去到庙前庙后，高声喝叫喧说：老夫在此宿堂，有冤枉者前来伸诉！,7,包拯：净,0.95,,
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,pdf_01000000__01003008___7111d9396e__char__9a35090a8f,地方,,丑,丑,男,中年,当地基层差役,油滑；胆小；服从；多嘴,敲锣传话；私下议论；引路,口语化；带方言语气词；自言自语,功能性角色,17,2；4,2,0.4875,地方（白）咋咋咋！哎呀，别的老爷，怕人家打官司；这位大人筛住锣，叫人家打官司！；地方（白）不要胡说！我们叫他“包大人”，他还不愿意呢，你怎么叫他“老包”？,9,地方：丑,0.9,,
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,pdf_01000000__01003009___821dbef739__char__6df16d77bc,李后,,老旦,老旦,女,老年,皇太后（宋仁宗生母）,隐忍；刚烈；悲苦；威严,诉冤；责子；赏忠,西皮慢板抒情；西皮快板激昂；口语化责骂,主角,11,4；6,2,0.4608,"李后（西皮慢板）御街上来了我受苦之人。赵州桥前遇包拯,二十载冤仇报得清。李后（西皮二六板）你与我责打无道君!李后（西皮快板）好一个忠心包爱卿,打龙袍犹如打昏君。",5,李后：老旦,0.95,,
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,pdf_01000000__01003009___821dbef739__char__169188b71a,包拯,,净,净,男,中年,丞相（开封府尹）,忠直；机智；刚正；胆大,奏本；设灯会；谏君,西皮快板简洁；奏对恭敬；拦阻果断,主角,21,1；2；3；4；6,5,0.8824,"包拯（白）臣有散粮表章呈上。包拯（白）且慢。臣出朝之时,在午门许下花灯大会,今日请万岁,午门观灯!包拯（白）且慢！万岁，为何将扮灯官拿下？",7,包拯：净,0.95,,
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,pdf_01000000__01003009___821dbef739__char__f6f03c2694,宋仁宗,,小生,小生,男,青年,皇帝,仁厚；易怒；孝顺（后知）,听政；观灯；下令拿人,引子庄重；西皮摇板随意；口语命令,配角,38,1；2；3；6,4,1.0,"宋仁宗（白）包相平身。宋仁宗（白）哦呵呀,原来包卿之功。内侍,光禄寺大排御宴,与包卿贺功!宋仁宗（白）哎吓！胆大的灯官，扮这样不忠不孝的灯。校尉，将扮灯官拿下！",9,宋仁宗：小生,0.9,,
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,pdf_01000000__01003009___821dbef739__char__246c5569e6,灯官,,丑,丑,男,中年,灯官（临时差役）,诙谐；机灵；服从,扮灯；报灯名；被拿,念白；数板节奏；口语化,功能性角色,5,2,1,0.0882,灯官（念）奉了包相命，午门扮花灯。灯官（数板）灯又来了！看罢了一层又一层，吕布、董卓大闹凤仪亭。灯官（数板）灯来了！看罢了一套又一套，那旁花灯又来到。亲父母也要孝，晚父母也要孝。 为人双亲若不孝，清风亭雷打张继保！,11,灯官：丑,0.85,,
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,pdf_01000000__01003009___821dbef739__char__d31a4ca5c9,王延龄,,老生,老生,男,老年,大臣（丞相）,忠厚；谨慎；正直,见驾；传旨；埋怨包拯,念白稳重；西皮摇板埋怨；口语恭敬,配角,5,1；2；3；4,4,0.1961,"王延龄（白）臣王延龄见驾，吾皇万岁！王延龄（西皮摇板）回头埋怨小包拯。有本就该当殿奏,为什么扮灯藐视君?王延龄（白）包拯拿到。",13,王延龄：老生,0.9,,
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,pdf_01000000__01003009___821dbef739__char__0077e0147e,陈琳,,丑,丑,男,老年,太监（老内侍）,忠诚；谨慎；知恩,奏对；回忆往事；作证,西皮流水板叙述；口语谦卑；问答详细,配角,10,3,1,0.3137,"陈琳（白）容奏:只因癸未年间,李娘娘身怀我主;宫中有一刘娘娘,与内侍郭槐,姑表之亲。他二人定下一计:老王面前,讨下收生代劳旨意,将狸猫剥去皮尾,替换我主。陈琳（白）既是国太还在,有老王游玩御花园,赐与李后黄罗手帕,上有寇老先生题诗句为证。",15,陈琳：丑,0.9,,
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,pdf_01000000__01003010___2fda4a58c1__char__ddadc41d7a,刘忠,,老生,老生,男,中年,家丁/仆人,忠诚；善良；有义气；勇敢,执行命令；提出替代方案；拒绝杀主母；愿代死,恭敬；恳切；情感丰富；口语化,配角,28,1；2；3,3,1.0,"刘忠（白）哎呀,老爷吓!你的忠心义胆,可与日月争光。只是二主母,是一位贤德的夫人。不要说是叫小人前去杀她,就听了这番言语,不觉心似箭穿。老爷若要犒赏军士,容易。何不将小人杀而烹之,代飨军士,你道如何?",7,刘忠：老生,0.95,,
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,pdf_01000000__01003010___2fda4a58c1__char__cbd0dd5563,王霸,,老生,老生,男,中年,守城将领/官员,忠义；忧国忧民；果断；有谋略,巡视城防；询问军情；安抚军民；决策杀妾犒军,正式；忧虑；命令式；文言化,主角,21,1；2；3,3,0.6593,"王霸（白）哎呀,且住!不想城中如此光景,可不痛杀我也!",9,王霸：老生,0.95,,
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,pdf_01000000__01003010___2fda4a58c1__char__da288cda1a,徐艳贞,,旦,旦,女,青年,王霸的二夫人/妾室,贤德；温婉；顺从；深明大义,被刺杀；无反抗台词,文雅；简短；情感内敛,功能性角色,15,3,1,0.5165,徐艳贞（二黄摇板） （刘忠刺徐艳贞。）,11,徐艳贞：旦,0.85,,
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,pdf_01000000__01003011___a844c57d4e__char__72668eef72,赵匡胤,,红生,红生,未知,未知,未知,[],[],[],,62,1；4；5；7；12,5,1.0,赵匡胤：红生,5,赵匡胤：红生,0.3,No JSON object found in LLM response,
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,pdf_01000000__01003011___a844c57d4e__char__0fc20654bc,郑恩,,净,净,未知,未知,未知,[],[],[],,41,1；4；7；9,4,0.6842,郑恩：净,7,郑恩：净,0.3,No JSON object found in LLM response,
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,pdf_01000000__01003011___a844c57d4e__char__bcdba448ac,苗顺,,末,末,未知,未知,未知,[],[],[],,13,1；4；7,3,0.193,苗顺：末,11,苗顺：末,0.3,No JSON object found in LLM response,
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,pdf_01000000__01003011___a844c57d4e__char__61f13d5518,韩龙,,丑,丑,未知,未知,未知,[],[],[],,18,4；7；9,3,0.2924,韩龙：丑,13,韩龙：丑,0.3,No JSON object found in LLM response,
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,pdf_01000000__01003011___a844c57d4e__char__3ee7c6ada5,郑英,,小生,小生,男,偏少/少年,未知,[],[],[],,7,8；9,2,0.152,郑英：小生,15,郑英：小生,0.3,No JSON object found in LLM response,
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,pdf_01000000__01003011___a844c57d4e__char__e52cb8b02b,陶三春,,正旦,正旦,未知,未知,未知,[],[],[],,10,12,1,0.2105,陶三春：正旦,17,陶三春：正旦,0.3,No JSON object found in LLM response,
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,pdf_01000000__01003011___a844c57d4e__char__64f848f8e7,家院,,老生,老生,未知,偏老/中老年,基层/随从,[],[],[],,1,9,1,0.0234,家院：老生,19,家院：老生,0.3,No JSON object found in LLM response,
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,pdf_01000000__01003012___c2beeb2822__char__43e3dc2e9a,王宝钏,,正旦,正旦,女,青年,相府千金,聪慧；有主见；善良；重情义,抛绣球招亲；周济花郎；私定终身,文雅；果断；略带急切,主角,22,1；3,2,1.0,"王宝钏（引子）孝子是王祥,烈女是孟姜。 王宝钏（白）将那花郎唤醒,带进花园,奴有话问。 王宝钏（西皮快板）听他言来自思忖,看他不像受苦人:两耳垂肩贵相品,龙眉凤目帝王尊。",5,王宝钏：正旦,0.95,,
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,pdf_01000000__01003012___c2beeb2822__char__f4365a454c,薛平贵,,小生,小生,男,青年,落魄乞丐,落魄；自尊；守信,乞讨；花园打睡；接彩球,直率；略带自卑,主角,15,1；2；4,3,1.0,"薛平贵（西皮摇板）肚中饥饿路难往,身上寒冷实难挡。 薛平贵（白）小姐有何金言,当面赐教。 薛平贵（西皮摇板）小姐不必细叮咛,平贵岂是无义人?",7,薛平贵：小生,0.95,,
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,pdf_01000000__01003012___c2beeb2822__char__2c2b8b448a,游人甲,,老生,老生,男,中年,普通市民,随和；旁观,游春；围观抛彩球,简洁；念白为主,功能性角色,5,2；4,2,0.1842,"游人甲（念）春游芳草地, 游人甲（西皮摇板）二月二日龙抬头, 游人甲（念）命里有来总是有,",9,游人甲：老生,0.85,,
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,pdf_01000000__01003012___c2beeb2822__char__445e23d514,游人乙,,末,末,男,中年,普通市民,随和；旁观,游夏；围观抛彩球,简洁；念白为主,功能性角色,4,2；4,2,0.2105,游人乙（念）夏赏绿荷池。 游人乙（西皮摇板）三姐打扮上彩楼。 游人乙（念）不如花子;,11,游人乙：末,0.85,,
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,pdf_01000000__01003012___c2beeb2822__char__36393e3b34,游人丙,,小生,小生,男,青年,普通市民,期待；旁观,游秋；围观抛彩球,简洁；念白为主,功能性角色,4,2；4,2,0.2105,"游人丙（念）秋饮黄花酒, 游人丙（西皮摇板）但愿彩球到我手, 游人丙（念）花掉了银子,",13,游人丙：小生,0.85,,
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,pdf_01000000__01003012___c2beeb2822__char__fd9072a829,游人丁,,丑,丑,男,老年,普通市民,幽默；固执；好热闹,游冬；围观抛彩球；剃须,诙谐；口语化,功能性角色,15,2；4,2,0.8684,"游人丁（念）冬吟白雪诗。 游人丁（白）我人老心不老。 游人丁（白）剃头的没有,找了一个修脚的,一根一根的修去了。",15,游人丁：丑,0.9,,
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,pdf_01000000__01003012___c2beeb2822__char__b873e9165b,月老,,老旦,老旦,女,老年,神仙,神秘；主宰姻缘,抛彩球给薛平贵,简洁；预示性,功能性角色,2,2；3,2,0.1579,月老（西皮摇板）这旁来了一仙翁。 月老（西皮快板）彩球付于薛平郎。,17,月老：老旦,0.9,,
pdf_01000000__01003013___b0b83bb111,滑油山,01000000,1000000,《戏考》,《戏考》（1000000）,01003013,滑油山,pdf_01000000__01003013___b0b83bb111__char__7c9377450d,刘青提,,老旦,老旦,女,老年,民间老妇，生前为恶，死后受罚,凶恶；固执；悔悟,受刑；游地狱；哀求,悲怆；哀求；忏悔,主角,0,,0,0.0,《滑油山》为老旦应工戏，刘青提是核心人物，剧情围绕其地狱受罚与悔悟展开,5,刘青提：老旦,0.95,,
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,pdf_01000000__01003014___643f99bd25__char__f566e9c348,周翠屏,,旦,旦,女,青年,富春楼女子,温婉；聪慧,缝补衣物；待客,柔声细语；含蓄,主角,0,,0,0.0,# 《富春楼》 （一名：《缝搭膊》）,5,周翠屏：旦,0.7,,
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,pdf_01000000__01003014___643f99bd25__char__33080eb92a,陈魁,,小生,小生,男,青年,书生或富家子弟,风流；多情,访楼；赠物,文雅；热情,主角,0,,0,0.0,# 《富春楼》 （一名：《缝搭膊》）,7,陈魁：小生,0.7,,
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,pdf_01000000__01003015___7938d34c45__char__ba3079dc91,张茂深,,老生,老生,男,中年,行商旅客,谨慎；多疑；重情,投宿；寄存财物；外出游玩；认妻惊惧,文雅；疑问多；情感外露,主角,37,1；2,2,1.0,"张茂深（西皮流水板）一日离家一日深,好似孤雁宿寒林。 张茂深（白）正是住店。可有上房? 张茂深（白）将马带过。 张茂深（白）吓,店家,这有银子二百两,包袱一个,存在柜上。 张茂深（白）在下姓张。 张茂深（白）草字茂深。 店家（白）哦,张茂深客人。 张茂深（白）请问店家尊姓? 张茂深（白）哦,与我同姓?巧得很。请问大号? 张茂深（白）哦,张小二店家,府上是哪里? 张茂深（白）好得很。请问店家,此地乡风如何? 张茂深（白）怎样大不相同? 张茂深（白）怎样要分上半天下半天? 张茂深（白）哦,还有这样的乡风。如此我要到外面游玩游玩,行与不行?",7,张茂深：老生,0.95,,
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,pdf_01000000__01003015___7938d34c45__char__22ede1c5b6,李桂莲,,旦,旦,女,青年,屈死鬼魂,哀怨；深情；执着,阴曹游荡；挑水；认夫；招夫入门,悲切；直白；重复强调,主角,21,1；2,2,0.5567,"李桂莲（内西皮导板）屈死鬼在阴曹泪流满面, 李桂莲（西皮锁板）来了我冤鬼魂李氏桂莲。将身来在大街前,阴曹受罪实可怜。 张茂深、李桂莲（同白）哎,(她、她、她)(他、他、他)好像我(妻李桂莲)(夫张茂深),怎么来到此处? 张茂深（白）哎呀,且住。我见一妇人挑水,好像我妻李桂莲,怎么来到此处?也罢,不免赶上前去,看她身落在何处? 李桂莲（西皮锁板）适才来在大街前,好像我夫到此间。 张茂深（西皮紧板）果然我妻李桂莲。 李桂莲（西皮二六板）耳边厢又听得乱石响,倒叫我桂莲着了忙。我这里将门来开放, （张茂深、李桂莲见面，李桂莲招张茂深进门。） 李桂莲（西皮二六板）你是何人到此方? 李桂莲（白）哦,你是我夫张茂深。 李桂莲（白）我是你妻李桂莲。 张茂深（白）你是我妻李桂莲?打鬼打鬼! 李桂莲（白）夫吓,不要害怕,我是你妻李桂莲。 李桂莲（白）当真。",9,李桂莲：旦,0.95,,
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,pdf_01000000__01003015___7938d34c45__char__a4b2a51048,店家,,丑,丑,男,中年,客店老板,热情；健谈；乡土气息,迎客；登记财物；介绍乡风,口语化；重复客人信息；解释说明,配角,14,1,1,0.3711,"店家（念）孟尝君子店,千里客来投。 店家（白）现有上房。 店家（白）哦,将马带过。 张茂深（白）吓,店家,这有银子二百两,包袱一个,存在柜上。 店家（白）哦,存在柜上。请问客人尊姓? 店家（白）哦,张客人。银子二百两,包袱一个,存在柜上摆好了。没有请问客人大号? 店家（白）哦,张茂深客人。 张茂深（白）请问店家尊姓? 店家（白）我与客人同姓。 店家（白）我叫小二,人人都叫我张小二。 张茂深（白）哦,张小二店家,府上是哪里? 店家（白）我是此地人氏,开爿客店。 张茂深（白）好得很。请问店家,此地乡风如何? 店家（白）我们此地乡风与别的地方大不相同。",11,店家：丑,0.9,,
pdf_01000000__01003016___702c945adb,打花鼓,01000000,1000000,《戏考》,《戏考》（1000000）,01003016,打花鼓,pdf_01000000__01003016___702c945adb__char__148ff0e250,鼓婆,,旦,旦,女,中年,街头卖艺者,活泼；泼辣；机敏,打花鼓；与鼓郎配合表演；应对公子调戏,口语化；俏皮；带地方口音,主角,0,,0,0.0,# 《打花鼓》,5,鼓婆：旦,0.8,,
pdf_01000000__01003016___702c945adb,打花鼓,01000000,1000000,《戏考》,《戏考》（1000000）,01003016,打花鼓,pdf_01000000__01003016___702c945adb__char__417fd41761,鼓郎,,丑,丑,男,中年,街头卖艺者,滑稽；憨厚；怕老婆,打花鼓；与鼓婆配合表演；吃醋,诙谐；夸张；带地方口音,主角,0,,0,0.0,# 《打花鼓》,7,鼓郎：丑,0.8,,
pdf_01000000__01003016___702c945adb,打花鼓,01000000,1000000,《戏考》,《戏考》（1000000）,01003016,打花鼓,pdf_01000000__01003016___702c945adb__char__acbc62762c,公子,,丑,丑,男,青年,富家子弟,轻浮；好色；纨绔,调戏鼓婆；花钱点戏；纠缠,油滑；轻佻；带官话腔,配角,0,,0,0.0,# 《打花鼓》,9,公子：丑,0.8,,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,pdf_01000000__01003017___51aaa5bf95__char__360e9242b1,薛礼,,武生,武生,男,壮年,病中英雄将领,勇猛；刚烈；急躁；重义气,带病出战；质问下属；主动请战,直率；激昂；多用感叹句,主角,18,1；3；6；8；9,5,1.0,"薛礼（白）哎,俺薛礼得下这样冤孽病症,那辽邦又出了什么大将安殿宝。也罢,待我前去会他有多大本领。",7,薛礼：武生,0.95,,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,pdf_01000000__01003017___51aaa5bf95__char__0f05ed09cb,安殿宝,,净,净,男,壮年,辽邦大将,狂妄；凶悍；自信,擒拿敌将；大笑示威；主动挑战,简短；傲慢；多用命令句,配角,6,4；7,2,0.5769,"安殿宝（白）两个死囚,通名受死。 安殿宝（笑）哈哈哈哈哈!",9,安殿宝：净,0.9,,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,pdf_01000000__01003017___51aaa5bf95__char__389a3da4c8,二老军,,丑,丑,男,老年,军中老卒,忠厚；胆小；关心薛礼,搀扶薛礼；隐瞒军情；劝阻出战,吞吞吐吐；朴实；多用方言语气,功能性角色,5,3；6,2,0.3846,"二老军（同白）这个......那个...... 二老军（同白）吓,薛爷你出马,岂是那安殿宝的对手。",11,二老军：丑,0.85,,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,pdf_01000000__01003017___51aaa5bf95__char__209a08420f,张志龙,,丑,丑,男,青年,张士贵之子，被俘将领,怯懦；犹豫；依赖他人,被押解；询问对策；选择哀求,犹豫；直白；多用问句,配角,4,4,1,0.25,"张志龙（白）将军,此番进帐,还是叫骂的是,还是哀求的是? 张志龙（白）哀求的是。",13,张志龙：丑,0.8,,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,pdf_01000000__01003017___51aaa5bf95__char__bc81eecc92,何宗宪,,丑,丑,男,青年,被俘将领，冒充薛礼,狡猾；冒失；爱吹牛,冒充薛礼；被识破后辩解；抱怨受苦,油滑；夸张；多用短句,配角,6,4；9,2,0.4038,"何宗宪（白）俺乃白袍薛礼。 何宗宪（白）不要忙,我是假充字号,我叫何宗宪。",15,何宗宪：丑,0.8,,
pdf_01000000__01003018___b62f621a21,丑表功,01000000,1000000,《戏考》,《戏考》（1000000）,01003018,丑表功,pdf_01000000__01003018___b62f621a21__char__97c6cfe4d3,保儿,,丑,丑,男,青年,仆人,滑稽；机灵,插科打诨；动作夸张,诙谐幽默；口语化,配角,0,,0,0.0,# 《丑表功》,5,保儿：丑,0.7,,
pdf_01000000__01003018___b62f621a21,丑表功,01000000,1000000,《戏考》,《戏考》（1000000）,01003018,丑表功,pdf_01000000__01003018___b62f621a21__char__89a9a0f707,万人迷,,花旦,花旦,女,青年,风尘女子,妩媚；泼辣,卖弄风情；争风吃醋,娇嗔；尖刻,主角,0,,0,0.0,# 《丑表功》,7,万人迷：花旦,0.7,,
pdf_01000000__01003018___b62f621a21,丑表功,01000000,1000000,《戏考》,《戏考》（1000000）,01003018,丑表功,pdf_01000000__01003018___b62f621a21__char__c14dda66db,顶先生,,老生,老生,男,中年,文人或塾师,迂腐；好色,装腔作势；调情,文绉绉；酸腐,配角,0,,0,0.0,# 《丑表功》,9,顶先生：老生,0.7,,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,pdf_01000000__01004001___ad83d28842__char__c5e9da9fa3,汉献帝,,老生,老生,未知,偏老/中老年,高位/官员,[],[],[],,28,3；4；8；10,4,0.3805,汉献帝：老生,5,汉献帝：老生,0.3,No JSON object found in LLM response,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,pdf_01000000__01004001___ad83d28842__char__e1bd96b7dd,曹操,孟德,净,净,未知,未知,未知,[],[],[],,85,2；3；7；9；10,5,1.0,曹操：净,7,曹操：净,0.3,No JSON object found in LLM response,
